16465,20007
16465,18244
16465,31264
25037,15910
25037,30858
25037,10883
25037,41410
871,2469
871,3049
871,18789
871,41137
6385,22153
6385,32199
6385,21748
6385,17196
17754,32318
17754,8043
17754,37207
17754,16656
7940,17956
7940,2274
7940,4560
7940,6327
13364,17690
13364,15774
13364,3486
13364,25402
13981,22255
13981,42433
13981,10305
13981,3659
13981,13277
5883,37657
5883,2540
5883,27773
34,13028
34,19071
34,37966
22156,19922
22156,1363
22156,30580
22156,6491
22156,33331
5573,27667
5573,21795
5573,42089
5573,1717
4113,34972
4113,37755
4113,2289
27535,29580
27535,5813
27535,22243
27535,34469
11168,17799
11168,8005
11168,6278
17207,35841
17207,18785
17207,19204
17207,23749
17207,39529
21473,22595
21473,2220
21473,25503
21473,6285
21473,24638
1079,35149
1079,21246
1079,9889
1079,29035
1079,42039
26894,15635
26894,36175
26894,40796
8960,18589
8960,39381
8960,37836
8960,31320
8960,14770
5158,13007
5158,485
5158,706
24015,42405
24015,15642
24015,4643
24015,31894
24015,33642
12268,5912
12268,30798
12268,480
16030,16290
16030,9095
16030,4886
16030,23614
16030,16943
22721,16126
22721,14494
22721,20070
2278,231
2278,1560
2278,42366
2278,25685
17049,36463
17049,22840
17049,42019
17049,33222
1241,4259
1241,5538
1241,31007
1241,14937
1241,23812
7141,38096
7141,33634
7141,20991
7141,1736
6375,22722
6375,38118
6375,40969
6375,34340
6375,18453
2785,37013
2785,25195
2785,717
2785,16468
19805,32712
19805,13518
19805,38091
19805,25763
4257,19490
4257,6872
4257,9296
26693,13131
26693,41299
26693,4225
9956,30636
9956,8983
9956,37671
9956,14747
9265,36829
9265,42515
9265,40589
16007,13410
16007,19046
16007,33293
16007,29844
5525,5815
5525,15522
5525,31432
5525,33347
16747,13018
16747,26578
16747,41862
21661,8472
21661,13959
21661,21396
21661,13563
21661,419
8984,19272
8984,3058
8984,34996
8880,28156
8880,31929
8880,38694
8880,35386
8880,2938
872,3445
872,21752
872,12773
872,14588
24779,37093
24779,34338
24779,13111
24779,12942
24779,37777
18738,14713
18738,27918
18738,6998
15600,37303
15600,16598
15600,26099
3660,4647
3660,10599
3660,27596
15494,5524
15494,15853
15494,32387
15494,12832
15494,39343
13625,5891
13625,28955
13625,26285
13625,34338
20460,10549
20460,28212
20460,25186
20387,3760
20387,323
20387,42168
20387,20203
20387,27900
12749,8749
12749,4677
12749,17025
17580,34288
17580,14230
17580,17614
17580,40033
16328,28248
16328,10412
16328,24468
16328,5384
8532,21927
8532,9251
8532,24112
8532,2916
26157,23156
26157,9543
26157,14849
19863,30317
19863,17958
19863,28184
19863,34024
8533,23205
8533,8775
8533,6958
8533,21443
17487,1965
17487,9607
17487,21259
17487,14736
17487,27317
27518,31250
27518,13760
27518,14883
26240,18457
26240,37501
26240,34010
26240,8595
12307,31432
12307,22619
12307,34759
9992,1282
9992,36937
9992,2104
9992,22885
7210,21418
7210,20322
7210,19847
26784,22328
26784,22744
26784,41890
15058,26126
15058,1738
15058,22025
15058,35985
765,14435
765,19547
765,41707
765,10263
765,24272
24763,31779
24763,24890
24763,14462
24763,7856
24763,31070
2736,307
2736,42112
2736,6668
25929,32486
25929,13073
25929,42205
25929,38906
25929,27666
3244,3602
3244,10264
3244,339
3244,35430
20747,12571
20747,15002
20747,26790
18237,27540
18237,9235
18237,1340
6464,24374
6464,2461
6464,1307
6464,32904
6464,7136
20041,36689
20041,38823
20041,11710
20041,30788
22978,14639
22978,3389
22978,40191
23022,10781
23022,36596
23022,24769
23022,21552
315,25919
315,33996
315,21700
315,17587
16972,14130
16972,35225
16972,21265
8350,11496
8350,14752
8350,13297
8350,33604
2049,35438
2049,33864
2049,14596
2049,41476
2049,6906
18841,35109
18841,24670
18841,11523
18841,15272
27565,26291
27565,29223
27565,39522
19220,14463
19220,17399
19220,29489
19220,40312
19220,13828
15371,3965
15371,2462
15371,23114
15371,27765
15371,19928
25352,20616
25352,37088
25352,36449
17419,30788
17419,9457
17419,28442
5777,32232
5777,29573
5777,35997
5777,42400
11713,27275
11713,16559
11713,35767
11713,13923
24020,42051
24020,38471
24020,34270
192,17918
192,19941
192,21213
192,26750
16713,28919
16713,29419
16713,24086
16713,25867
16713,17310
22083,38043
22083,13456
22083,34673
4109,18731
4109,30794
4109,26774
4109,24414
9887,37667
9887,6714
9887,38871
9887,8429
3059,37752
3059,33370
3059,40203
3059,17901
19835,13388
19835,25969
19835,23244
19835,40771
19835,29041
5470,7824
5470,11292
5470,6246
5470,36182
19139,20024
19139,1626
19139,3332
19139,22723
14948,2216
14948,26437
14948,3817
14948,17047
24241,9748
24241,27447
24241,37480
24241,36360
24057,37973
24057,14445
24057,9719
9447,15270
9447,9233
9447,34385
23212,28068
23212,16267
23212,7105
5637,1363
5637,38037
5637,13252
5637,25136
16199,8883
16199,28184
16199,30551
20751,6056
20751,38178
20751,28730
20751,30798
16169,41755
16169,10129
16169,34481
16169,16175
2031,19496
2031,31991
2031,19204
2031,34338
13506,16475
13506,11936
13506,39889
26110,2685
26110,31663
26110,41947
26110,29703
26110,41904
26257,28924
26257,9643
26257,36958
8171,5077
8171,36550
8171,40723
8171,27964
8171,4724
22870,36173
22870,24766
22870,39122
22870,8525
3642,6919
3642,15398
3642,36638
1893,28409
1893,19574
1893,11859
18507,5614
18507,7879
18507,6655
18507,20990
651,436
651,24230
651,23789
651,35915
15846,18800
15846,24240
15846,22659
11981,7570
11981,42333
11981,37638
11981,12466
12141,29467
12141,38231
12141,41034
4095,24275
4095,34076
4095,24644
4095,24697
4095,15832
19696,12829
19696,28020
19696,40522
8382,21873
8382,23817
8382,37344
11085,3180
11085,12477
11085,22321
11085,29721
11085,34914
17646,31432
17646,32860
17646,36580
17646,2289
15305,33528
15305,40131
15305,13026
15305,16024
23918,35395
23918,24343
23918,12089
23918,26328
23918,37770
19994,8608
19994,17758
19994,9998
19994,37025
13764,41910
13764,6655
13764,19831
13764,32510
13764,34170
5869,5588
5869,41764
5869,32972
5869,13382
22517,455
22517,25062
22517,17287
22517,13707
10892,25354
10892,20384
10892,21393
24498,11419
24498,26187
24498,14122
12701,16800
12701,6866
12701,10910
12701,32450
2217,28538
2217,1918
2217,35290
10745,33820
10745,28201
10745,36214
10745,19697
10745,4986
11090,40969
11090,42207
11090,15377
11090,38600
24499,19642
24499,39295
24499,25296
24499,24319
22199,34077
22199,12731
22199,33050
22199,4725
4434,32408
4434,38553
4434,35231
4434,2350
26697,31379
26697,30630
26697,21774
26697,26920
438,32741
438,30467
438,40332
438,24848
438,27108
15691,22651
15691,21094
15691,34109
15691,23246
7762,15509
7762,15368
7762,39584
25624,16607
25624,38551
25624,16821
25624,25039
25624,9500
5325,11867
5325,36398
5325,15900
5325,33645
20317,23936
20317,16784
20317,6192
20317,31697
21079,5236
21079,10118
21079,18528
21079,34338
20097,40182
20097,24926
20097,5523
11017,18482
11017,17078
11017,10661
11017,7172
19090,20805
19090,22752
19090,3798
19090,5376
19090,38996
11808,28924
11808,31432
11808,17187
11808,20731
2098,9075
2098,17057
2098,36370
2098,13042
23698,30348
23698,28467
23698,18444
23698,28088
23698,3257
23753,23391
23753,22078
23753,29990
23753,13091
23753,39690
13384,16062
13384,6787
13384,17555
13384,33280
23401,40554
23401,9714
23401,18198
16347,13072
16347,29653
16347,26366
16347,15060
4873,30259
4873,31125
4873,42078
4873,14595
8774,30236
8774,23733
8774,4788
8774,33280
776,26572
776,15083
776,8155
6285,28046
6285,13736
6285,21000
6285,16649
673,16787
673,11399
673,35570
673,34961
673,36146
10414,26551
10414,27739
10414,42209
10414,42107
20588,9631
20588,12819
20588,24557
20588,28588
22552,27999
22552,8007
22552,9239
22552,28867
22552,39586
26838,28955
26838,29359
26838,17043
26838,11842
26838,36370
21846,19316
21846,24965
21846,35099
1258,1603
1258,21771
1258,38290
18388,282
18388,28944
18388,5487
25202,41000
25202,4719
25202,33616
25202,16268
22536,31662
22536,25123
22536,11627
22536,12337
22536,22105
5012,24108
5012,19251
5012,30112
19401,38014
19401,31432
19401,20070
19401,19547
19401,35476
7312,19792
7312,25797
7312,39326
7312,15352
7312,7043
26752,35622
26752,33598
26752,24467
26752,36346
5903,33534
5903,25875
5903,4881
5903,12942
23827,32392
23827,27302
23827,1392
2978,19380
2978,42227
2978,26566
23884,11651
23884,39610
23884,29652
23884,13383
23884,31142
27209,30784
27209,28131
27209,25244
3153,16702
3153,32214
3153,30365
3153,33494
12255,26982
12255,38155
12255,37713
12255,8155
24637,16229
24637,16310
24637,5381
8506,39705
8506,25112
8506,34338
8506,30078
8506,35406
23899,31663
23899,323
23899,37994
23899,11750
8452,25141
8452,24698
8452,32644
14495,24945
14495,21083
14495,3856
14495,10869
11365,12148
11365,761
11365,8190
11365,41844
11365,28716
1871,37707
1871,16665
1871,1209
20655,13096
20655,8197
20655,24430
20655,10412
158,34072
158,8879
158,9938
158,37161
9988,39192
9988,15815
9988,29851
9988,11720
9988,11808
10128,14284
10128,6651
10128,21300
10128,11392
2215,40558
2215,35279
2215,41295
10700,40896
10700,35488
10700,12942
10700,21880
6753,13979
6753,31432
6753,41795
6753,4127
8017,1172
8017,11570
8017,36625
8017,15765
12539,12820
12539,7217
12539,11293
16979,11970
16979,31432
16979,9988
16979,38344
1432,26126
1432,10529
1432,17188
4495,33274
4495,2267
4495,6624
15209,28024
15209,16805
15209,529
19547,37370
19547,20110
19547,35846
26661,42199
26661,31432
26661,25065
26661,34247
26661,21698
11027,26005
11027,39306
11027,20280
11027,37946
11027,26592
7430,11056
7430,33092
7430,17118
7430,31445
23670,22364
23670,9084
23670,9659
23670,37714
23670,1581
7857,35198
7857,14596
7857,1253
7857,23320
7857,24330
9438,16926
9438,20047
9438,35430
9438,21961
9199,35603
9199,9485
9199,1363
9199,33219
9199,30835
17130,35013
17130,40011
17130,10809
11189,38857
11189,16224
11189,22251
11189,32990
11189,33546
26302,17828
26302,19365
26302,39669
26302,10073
1809,26733
1809,17468
1809,6061
1809,28759
1901,31818
1901,17835
1901,25344
1901,23636
1901,11864
27612,7560
27612,16826
27612,26838
15363,8943
15363,1363
15363,25076
15363,10649
15363,1149
22617,22568
22617,2080
22617,41034
16750,16116
16750,41036
16750,16926
16750,13758
7335,38218
7335,13979
7335,23146
25658,18916
25658,2201
25658,9668
15248,14492
15248,37135
15248,6047
15248,10290
5215,3158
5215,34839
5215,34905
14138,36947
14138,25785
14138,4986
14138,13325
21825,19468
21825,26539
21825,37163
21825,12325
9094,10846
9094,4746
9094,17732
20157,22278
20157,39863
20157,8450
20157,23507
20157,5601
2623,1499
2623,1660
2623,32529
2623,9754
12162,22106
12162,19657
12162,15336
9034,11447
9034,13007
9034,38328
9034,4862
9034,29249
17811,21821
17811,21628
17811,31322
2938,37336
2938,16424
2938,39604
2938,32842
8180,31361
8180,36941
8180,38872
8180,21059
7478,42507
7478,7342
7478,6181
85,7626
85,15366
85,27070
85,10187
25012,3703
25012,12819
25012,28982
25012,18139
8491,27656
8491,13870
8491,9793
8491,291
8491,3917
6217,6644
6217,7613
6217,1673
6217,13687
14030,42035
14030,1980
14030,32205
14030,13297
20044,29479
20044,28847
20044,6005
16146,24675
16146,30170
16146,36893
16146,31039
16146,14986
14552,19204
14552,31846
14552,31157
14552,9034
11967,31337
11967,14396
11967,21059
14826,37718
14826,19204
14826,7059
14826,23514
11592,20424
11592,36450
11592,36436
14436,25456
14436,16683
14436,3242
14436,24843
14695,10775
14695,12422
14695,11918
14695,423
8856,29579
8856,16606
8856,17148
8856,12815
2817,24399
2817,5564
2817,18801
2817,19616
2817,39861
17258,26781
17258,9178
17258,3041
17258,11350
18514,1859
18514,15404
18514,24287
18514,14643
12684,24217
12684,38358
12684,24231
9639,2116
9639,35484
9639,1663
9639,33644
10152,4752
10152,17338
10152,22176
22861,10812
22861,38446
22861,4592
22861,22156
11457,9750
11457,27861
11457,25664
11457,14316
4782,36189
4782,31432
4782,12819
4782,4494
8748,28820
8748,20082
8748,2909
8748,15433
8748,17807
19815,26315
19815,38249
19815,28955
19815,40225
17264,33137
17264,30719
17264,26796
7781,5312
7781,2896
7781,24099
7781,18425
3215,29886
3215,289
3215,34338
3215,37966
20804,19581
20804,16552
20804,16090
20414,20176
20414,13979
20414,19204
6837,8959
6837,27553
6837,23137
6837,17529
9874,38976
9874,18589
9874,18005
9874,29744
7113,6140
7113,6600
7113,41299
5592,27545
5592,23125
5592,31504
5592,12408
5592,36679
11606,3347
11606,37544
11606,27356
11606,2085
26447,17952
26447,16225
26447,23644
26447,27596
26447,28719
546,8311
546,12996
546,14215
546,35552
20462,24583
20462,24308
20462,8976
20462,14467
20462,10810
1867,23076
1867,28977
1867,27805
1867,37248
18608,26651
18608,25924
18608,11255
18608,39450
18869,31704
18869,32525
18869,41529
2301,6465
2301,13812
2301,22198
2301,5381
5783,5165
5783,34142
5783,3121
5783,36307
5783,19930
11829,15177
11829,6615
11829,40522
11829,36422
14798,191
14798,16697
14798,16926
14798,21702
1467,32895
1467,39894
1467,21059
1467,40796
20726,26815
20726,40662
20726,18623
17883,23426
17883,15757
17883,34815
13053,16787
13053,14876
13053,40796
5067,25354
5067,15041
5067,34478
19296,37428
19296,11678
19296,25179
19296,13733
25395,2043
25395,291
25395,36958
4424,13066
4424,42236
4424,23316
5270,5598
5270,17260
5270,35226
5270,2711
4837,21598
4837,38976
4837,33335
4837,32344
22456,31530
22456,11442
22456,16821
22892,8813
22892,16889
22892,21920
14553,16095
14553,40306
14553,34338
14553,39483
14553,12350
10512,41606
10512,38226
10512,22811
10512,786
3671,24821
3671,22811
3671,21081
3671,26353
21593,1363
21593,23797
21593,14190
21593,10690
4141,31874
4141,33815
4141,27862
4141,17706
10507,36183
10507,17920
10507,11859
10507,25916
6813,38966
6813,25846
6813,14190
6813,14896
24339,40449
24339,18925
24339,34452
24339,5293
15516,24477
15516,36070
15516,23676
18230,11578
18230,38632
18230,22499
18230,2648
1010,2857
1010,42290
1010,36353
1010,25775
1010,24800
5494,26341
5494,24332
5494,25681
5494,7377
5494,4824
17813,9787
17813,3988
17813,9753
17813,35099
8852,7150
8852,5821
8852,32234
8852,21515
235,23475
235,23326
235,36154
235,10244
235,31142
1260,42545
1260,14786
1260,31769
1260,17496
1260,24050
23171,31264
23171,1757
23171,37473
15612,34471
15612,33458
15612,37233
12992,9324
12992,34558
12992,32472
12992,37893
12737,16664
12737,40627
12737,41
12737,4555
8099,33484
8099,33802
8099,29691
8099,42035
25383,30188
25383,8515
25383,10681
25383,37730
25383,31889
4851,14824
4851,19204
4851,16118
4851,11585
23798,11724
23798,34338
23798,19204
23798,31792
23798,22570
14879,42035
14879,8228
14879,706
3839,28024
3839,25144
3839,19204
3839,15573
3839,35358
12137,32873
12137,33602
12137,25194
12137,16924
7961,37981
7961,5439
7961,22353
3239,28233
3239,13640
3239,14816
3239,32833
4226,34613
4226,29597
4226,13579
13519,24057
13519,6364
13519,2780
23023,27433
23023,16269
23023,6398
23023,19042
13334,5633
13334,41844
13334,40854
13334,18532
21291,21422
21291,25082
21291,26183
16222,8269
16222,26720
16222,20989
10647,38871
10647,31115
10647,19388
10647,376
10647,11172
16559,2602
16559,19649
16559,23235
23015,36990
23015,12648
23015,11147
16367,37934
16367,33644
16367,25301
257,33676
257,36416
257,38877
257,25238
12868,33486
12868,17597
12868,39456
12868,15412
22786,13944
22786,18190
22786,34459
22786,28277
22786,1738
3439,23109
3439,1124
3439,20114
3439,23019
10716,22491
10716,13708
10716,26775
10716,3476
10716,7945
25306,25156
25306,12414
25306,14330
25306,11970
25306,16118
20877,14853
20877,9929
20877,31032
20877,12466
1992,38171
1992,12570
1992,2564
1992,14373
21007,19919
21007,18875
21007,41999
21007,17364
21007,6327
13954,15710
13954,38640
13954,13144
18568,19498
18568,21277
18568,41475
6218,13330
6218,12232
6218,30345
6218,28377
6218,3423
22562,20729
22562,40640
22562,32434
22562,33342
22562,10734
16690,26259
16690,14198
16690,6655
11074,17956
11074,19802
11074,35541
3980,36112
3980,34723
3980,5571
3980,35804
11361,25194
11361,37670
11361,10926
11361,35640
11408,41496
11408,19193
11408,8945
11408,25023
27427,39190
27427,20516
27427,23589
25700,608
25700,31432
25700,23832
25700,35358
12232,23728
12232,30003
12232,26474
12232,33693
12133,3760
12133,18812
12133,8284
12133,13267
12133,39199
19551,20440
19551,34716
19551,36606
19551,1767
16574,41994
16574,33382
16574,36370
16574,34104
1861,15358
1861,8565
1861,13340
1861,41526
1861,38840
4638,39722
4638,13604
4638,494
4638,14380
15790,31108
15790,23278
15790,18568
15790,1012
15790,12962
9176,38897
9176,10115
9176,32842
9176,14828
9176,10037
12481,28318
12481,18481
12481,39418
12481,8007
5844,270
5844,30232
5844,28787
24052,15845
24052,34950
24052,41992
24052,26852
5819,8356
5819,11857
5819,14926
2552,23703
2552,22528
2552,41609
2552,31902
2552,40887
5133,22119
5133,34957
5133,27560
5133,31363
15738,5591
15738,5748
15738,19298
13312,508
13312,3432
13312,1875
14231,31432
14231,29703
14231,23503
14231,35476
1889,8387
1889,4138
1889,37460
581,6288
581,35018
581,16262
3334,38976
3334,2133
3334,39933
3334,30085
3334,30770
14501,29423
14501,40445
14501,13159
14501,35304
15896,29722
15896,4591
15896,20695
226,6909
226,9821
226,32406
226,39592
20802,36666
20802,12540
20802,28407
18973,22304
18973,17804
18973,24983
18973,784
18973,19204
7480,31432
7480,36534
7480,13224
7480,35249
4672,18630
4672,26538
4672,13102
19044,34520
19044,33953
19044,36858
6452,1686
6452,36162
6452,9301
21208,41544
21208,649
21208,2023
21208,21848
21208,21080
18335,40748
18335,33382
18335,22839
6280,30317
6280,42222
6280,8114
5284,12489
5284,27946
5284,33715
5284,2772
10630,28414
10630,25844
10630,25194
10630,38814
8879,20991
8879,18420
8879,40335
8879,34759
5140,3418
5140,34855
5140,3174
2868,17933
2868,2225
2868,15768
17022,17496
17022,22445
17022,11032
12033,29078
12033,25671
12033,26366
12033,39129
14812,26554
14812,24112
14812,28955
14812,19864
20049,32117
20049,25742
20049,21778
15993,6190
15993,24672
15993,7720
21900,23485
21900,29997
21900,32842
21900,15719
22045,29673
22045,10734
22045,1521
22045,2211
19424,40194
19424,11238
19424,40649
5934,10305
5934,10840
5934,14641
5934,15777
21150,38976
21150,3186
21150,31037
21150,37069
21150,22544
22143,32833
22143,36750
22143,25709
22143,13190
23474,34301
23474,7475
23474,37284
23474,41287
7177,9952
7177,31418
7177,32756
7177,13934
15368,11934
15368,34174
15368,20381
15368,36476
11439,16026
11439,3467
11439,13027
16543,25104
16543,13811
16543,35642
4869,38514
4869,1809
4869,29889
4869,9241
4869,27897
27277,7751
27277,18779
27277,12902
17685,42071
17685,25340
17685,38911
1669,10014
1669,7653
1669,29404
1669,42390
16068,4807
16068,12160
16068,27031
22783,41146
22783,37667
22783,36948
8781,4096
8781,13007
8781,11383
8781,32208
27611,17717
27611,24086
27611,33194
27611,33910
4588,11432
4588,23305
4588,3035
26463,26082
26463,32102
26463,36006
14395,27444
14395,15512
14395,32832
14395,29473
15222,28955
15222,38061
15222,7876
15222,31276
15222,36623
9592,38976
9592,42048
9592,4927
9592,24295
12236,3382
12236,14985
12236,24115
19205,13434
19205,31007
19205,4355
19205,35128
331,24600
331,37633
331,21197
331,7530
331,25411
17643,6935
17643,29958
17643,18601
17643,7377
17643,11115
2010,32128
2010,27212
2010,15864
2010,40323
2010,33244
6907,36365
6907,17218
6907,1778
26599,15703
26599,13979
26599,36625
26599,21354
12870,16060
12870,42416
12870,16839
27625,4358
27625,10386
27625,28141
27625,32945
19439,22118
19439,8425
19439,34
2084,22289
2084,36902
2084,1392
19865,858
19865,40783
19865,774
15692,41101
15692,20118
15692,38939
15692,16099
18753,2146
18753,16510
18753,42430
18753,27900
18401,6056
18401,40654
18401,30527
18401,16837
18401,12942
6748,20443
6748,38108
6748,38835
24078,21506
24078,33562
24078,13253
24078,36236
7516,30248
7516,2227
7516,15348
7516,1496
8915,37053
8915,31432
8915,34338
8915,22031
8915,38327
22360,13629
22360,36353
22360,30116
24109,1738
24109,28195
24109,41757
17234,15224
17234,15244
17234,40201
17234,8739
17234,17671
18417,33691
18417,10137
18417,39529
18417,38600
16892,8487
16892,10484
16892,9048
16892,37058
16892,15312
20958,11811
20958,14824
20958,1560
20958,36288
20958,10051
25747,38258
25747,21642
25747,24256
4674,11127
4674,19585
4674,32519
4674,42166
26683,3069
26683,23402
26683,21001
26683,11082
25619,28918
25619,26625
25619,6545
12100,42368
12100,4516
12100,39115
12100,10734
12100,22151
10109,1550
10109,4497
10109,10105
10109,14383
5074,23676
5074,14766
5074,21209
1267,10213
1267,16790
1267,40413
1267,36883
22803,41526
22803,4321
22803,531
22803,37128
25640,37973
25640,4191
25640,42096
2526,17444
2526,15749
2526,14045
13458,8411
13458,4474
13458,16157
13458,25194
13458,2980
4481,15368
4481,4851
4481,3035
4481,8255
16544,30742
16544,20877
16544,2074
16544,17987
5997,22529
5997,25537
5997,25860
5997,16926
5997,18287
72,32219
72,5648
72,11932
25620,6491
25620,439
25620,18676
948,26744
948,10165
948,13979
948,36019
948,29640
14357,21000
14357,40935
14357,25007
